CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,ComplainRecieved,CustomerStatus,warehousetohomerange,TenureRange,cashbackamountrange
51015,0,5,Phone,1,11,UPI,Female,2,1,"Mobile Phone",1,Married,4,0,17,1,1,2,133,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51017,0,8.06359,Phone,1,13,CC,Male,2,4,"Mobile Phone",4,Married,2,0,12,0,1,1,121,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51018,0,18,Phone,1,11,"Credit Card",Female,2,5,"Laptop & Accessory",5,Single,2,1,14,1,1,4,158,Yes,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
51019,0,18,Computer,3,32,"E wallet",Male,2,4,"Laptop & Accessory",5,Married,2,0,15,0,4,5,144,No,Stayed,"Far distance","2 Years","Moderate Cashback Amount"
51020,0,4,Computer,3,8,UPI,Male,2,3,"Laptop & Accessory",5,Single,8,0,13,0,1,3,153,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51021,0,9,Phone,1,18,"Debit Card",Female,3,3,"Laptop & Accessory",3,Married,10,1,12,0,1,1,147,Yes,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51022,0,7,Computer,1,16,"Debit Card",Male,2,1,"Laptop & Accessory",1,Married,2,0,13,5,7,2,147,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51023,0,22,Phone,1,31,"Debit Card",Female,2,3,"Mobile Phone",5,Married,2,0,14,0,1,4,132,No,Stayed,"Far distance","2 Years","Moderate Cashback Amount"
51024,0,12,Phone,1,16,"Credit Card",Male,3,3,"Laptop & Accessory",5,Married,3,0,13,4,7,7,154,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51025,0,0,Phone,1,25,UPI,Male,3,4,"Mobile Phone",5,Married,2,0,11,0,1,7,141,No,Stayed,"Moderate distance","6 Months","Moderate Cashback Amount"
51026,0,8,Phone,1,24,"Debit Card",Male,2,1,"Laptop & Accessory",5,Married,2,0,11,0,1,10,152,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
51027,0,1,Phone,1,33,"Credit Card",Female,2,5,"Laptop & Accessory",5,Married,1,0,21,1,1,0,0,No,Stayed,"Far distance","6 Months","Low Cashback Amount"
51028,0,0,Phone,1,11,CC,Male,2.9475,3,"Mobile Phone",1,Single,2,0,18,1,2,2,131,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51029,1,8.06359,Computer,3,9,"Credit Card",Female,3,3,"Mobile Phone",1,Single,2,1,12,0,1,0,116,Yes,Churned,"Very close distance","1 Year","Moderate Cashback Amount"
51031,0,12,Phone,1,9,CC,Male,2.9475,4,"Laptop & Accessory",3,Married,1,0,15,0,1,7,131,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51032,0,13,Phone,1,21,"Debit Card",Female,3,4,Fashion,3,Married,2,0,13,1,14,12,204,No,Stayed,"Moderate distance","2 Years","High Cashback Amount"
51033,0,8,Computer,1,14,"Debit Card",Female,2,3,"Laptop & Accessory",3,Married,2,0,12,2,2,9,141,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51034,0,10,Phone,1,25,"Debit Card",Male,2,3,"Laptop & Accessory",3,Married,4,0,17,0,1,2,158,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
51035,0,12,Computer,1,10,"Credit Card",Female,2,3,"Laptop & Accessory",3,Single,1,0,13,3,3,8,150,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51036,0,18,Phone,1,8,UPI,Female,2,4,"Laptop & Accessory",1,Married,2,0,19,2,3,9,158,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51037,0,11,Phone,1,8,"Credit Card",Female,2,4,Fashion,3,Married,4,1,19,1,1,2,178,Yes,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51038,1,0,Phone,3,16,"Credit Card",Male,2,4,Fashion,5,Married,10,0,17,4,6,0,203,No,Churned,"Close distance","6 Months","High Cashback Amount"
51039,0,10,Phone,1,16,"Credit Card",Female,3,3,"Mobile Phone",4,Married,2,0,11,1,7,7,139,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51040,0,13,Phone,1,22,"Debit Card",Female,2,3,Fashion,1,Single,7,1,15,1,3,3,179,Yes,Stayed,"Moderate distance","2 Years","Moderate Cashback Amount"
51041,0,17,Computer,2,6,UPI,Male,2,3,"Laptop & Accessory",1,Married,5,1,11,1,1,2,157,Yes,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51043,1,0,Phone,3,21,"Credit Card",Male,2,5,"Laptop & Accessory",1,Married,7,1,14,1,2,2,154,Yes,Churned,"Moderate distance","6 Months","Moderate Cashback Amount"
51044,0,0,Computer,1,8,"Cash on Delivery",Female,2,3,"Mobile Phone",1,Single,2,1,13,1,1,3,138,Yes,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51045,0,0,Phone,1,14,"Credit Card",Female,2,1,"Mobile Phone",3,Married,8,0,17,0,1,2,135,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51047,1,8.06359,Phone,1,13,"Debit Card",Male,3,3,"Mobile Phone",5,Single,4,1,14,0,1,3,122,Yes,Churned,"Close distance","1 Year","Moderate Cashback Amount"
51048,0,2,Phone,3,16,"Credit Card",Male,2,4,"Laptop & Accessory",3,Single,10,0,11,1,1,4,159,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51049,0,9,Phone,1,11,"Debit Card",Female,2,3,Fashion,5,Married,5,0,12,1,1,2,180,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51050,0,0,Computer,1,8,"Debit Card",Male,3,1,"Laptop & Accessory",3,Married,2,0,17,0,1,7,152,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51051,0,12,Phone,1,18,"Credit Card",Male,3,3,"Laptop & Accessory",4,Married,5,0,21,1,1,0,153,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51054,0,0,Phone,3,8,CC,Female,2.9475,3,"Mobile Phone",3,Single,2,0,19,0,2,2,128,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51055,0,7,Phone,1,9,"Debit Card",Female,3,3,"Laptop & Accessory",4,Married,2,0,12,7,7,9,154,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51056,0,8.06359,Phone,1,13,"Debit Card",Male,3,3,"Mobile Phone",4,Single,3,0,11,0,1,3,120,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51058,0,9,Computer,1,6,"Credit Card",Female,2,4,"Laptop & Accessory",3,Married,1,0,15,1,1,2,144,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51059,0,9,Phone,1,9,"Debit Card",Male,3,1,"Laptop & Accessory",5,Married,7,0,20,1,1,4,168,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51062,1,0,Computer,3,18,UPI,Male,2,3,"Laptop & Accessory",1,Single,4,1,24,3,6,7,146,Yes,Churned,"Close distance","6 Months","Moderate Cashback Amount"
51063,0,11,Computer,1,6,"Debit Card",Male,2,3,"Laptop & Accessory",1,Married,8,0,15,2,2,9,147,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51064,0,2,Phone,3,11,"Credit Card",Male,2,4,"Laptop & Accessory",4,Married,2,1,13,0,1,9,142,Yes,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51065,0,6,Phone,3,8,"Credit Card",Male,3,3,"Laptop & Accessory",1,Married,2,0,14,1,1,4,155,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51066,0,5,Phone,1,8,"Credit Card",Male,2,3,"Laptop & Accessory",4,Married,1,0,13,0,1,6,155,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51067,0,4,Phone,3,11,"Debit Card",Female,3,3,"Laptop & Accessory",1,Married,2,0,11,0,1,2,155,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51072,0,14,Phone,3,29,"Debit Card",Male,3,3,Fashion,3,Single,4,1,16,0,1,2,171,Yes,Stayed,"Moderate distance","2 Years","Moderate Cashback Amount"
51073,0,0,Phone,3,15,"Debit Card",Male,2.9475,3,"Mobile Phone",5,Single,2,0,11,0,1,2,127,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51074,0,6,Computer,3,22,"Debit Card",Female,2,3,"Laptop & Accessory",1,Married,2,1,25,0,1,2,154,Yes,Stayed,"Moderate distance","6 Months","Moderate Cashback Amount"
51075,0,9,Phone,1,32,"Debit Card",Male,3,3,"Laptop & Accessory",3,Married,7,0,14,1,1,2,153,No,Stayed,"Far distance","1 Year","Moderate Cashback Amount"
51076,0,17,Phone,2,6,"Debit Card",Female,2,3,"Mobile Phone",1,Married,5,1,18,2,2,2,132,Yes,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51077,1,0,Phone,1,14,"Credit Card",Male,3,4,"Mobile Phone",3,Single,2,1,11,1,1,2,140,Yes,Churned,"Close distance","6 Months","Moderate Cashback Amount"
51078,0,11,Phone,1,10,CC,Female,2,3,"Mobile Phone",3,Married,8,0,19,0,1,0,133,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51079,0,26,Phone,1,30,"Credit Card",Male,2,1,Fashion,1,Married,4,0,15,0,1,2,170,No,Stayed,"Moderate distance","more than 2 years","Moderate Cashback Amount"
51081,1,8.06359,Phone,1,8,"Debit Card",Male,3,3,"Mobile Phone",4,Single,2,0,12,1,1,0,114,No,Churned,"Very close distance","1 Year","Moderate Cashback Amount"
51083,0,28,Phone,1,28,"Cash on Delivery",Male,3,4,"Mobile Phone",4,Married,6,0,12,1,1,2,135,No,Stayed,"Moderate distance","more than 2 years","Moderate Cashback Amount"
51084,0,7,Phone,1,11,"Credit Card",Male,2,4,"Laptop & Accessory",1,Married,2,0,14,4,4,13,140,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51085,0,30,Phone,1,6,"Credit Card",Male,3,5,Fashion,1,Married,4,0,20,0,1,0,209,No,Stayed,"Very close distance","more than 2 years","High Cashback Amount"
51086,0,8.06359,Phone,1,27,CC,Male,3,1,"Mobile Phone",4,Married,2,0,18,2,2,13,120,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
51087,0,10,Computer,3,6,"Credit Card",Male,2,5,"Laptop & Accessory",1,Married,2,0,14,0,1,3,195,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51088,0,7,Phone,1,25,"Debit Card",Female,2.9475,4,"Mobile Phone",1,Married,2,0,12,3,8,7,129,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
51089,1,8.06359,Phone,3,13,"Debit Card",Male,2,3,"Mobile Phone",1,Married,2,1,21,1,1,2,123,Yes,Churned,"Close distance","1 Year","Moderate Cashback Amount"
51090,0,17,Phone,1,8,"Debit Card",Female,3,1,Fashion,1,Married,2,1,19,6,6,7,179,Yes,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51091,0,8,Computer,1,8,"Credit Card",Male,3,4,"Mobile Phone",1,Single,1,1,14,1,1,4,149,Yes,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51092,0,16,Phone,3,8,"Credit Card",Male,3,3,"Laptop & Accessory",1,Married,2,1,17,0,8,8,178,Yes,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51093,0,0,Phone,1,15,"Credit Card",Male,3,1,"Mobile Phone",3,Married,2,0,16,0,1,4,144,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51094,0,14,Phone,3,12,"E wallet",Male,2,3,Fashion,3,Single,2,0,12,6,8,7,192,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
51095,0,2,Phone,1,15,CC,Female,2.9475,3,"Mobile Phone",3,Married,10,0,17,1,1,2,130,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51096,0,9,Phone,3,8,"Debit Card",Female,2,3,"Laptop & Accessory",1,Single,4,0,15,3,6,7,145,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51097,0,18,Computer,1,6,"Debit Card",Male,3,4,Fashion,3,Married,4,0,23,3,14,4,207,No,Stayed,"Very close distance","2 Years","High Cashback Amount"
51098,1,8.06359,Phone,2,28,UPI,Male,2,5,"Mobile Phone",3,Married,2,0,11,0,1,0,116,No,Churned,"Moderate distance","1 Year","Moderate Cashback Amount"
51100,0,8.06359,Phone,1,23,CC,Male,3,5,"Mobile Phone",3,Married,2,0,15,0,1,2,123,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
51102,0,5,Computer,1,16,"Debit Card",Male,2,3,"Mobile Phone",3,Married,7,0,13,0,1,3,134,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51103,0,4,Phone,1,8,"Debit Card",Male,3,3,"Mobile Phone",3,Married,2,0,14,0,1,3,135,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51104,0,14,Computer,2,10,UPI,Male,2,5,"Laptop & Accessory",4,Married,7,0,19,0,1,2,164,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51105,0,13,Phone,1,14,"Debit Card",Female,3,3,"Laptop & Accessory",5,Married,3,1,16,0,1,0,165,Yes,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
51106,0,0,Phone,1,35,"Credit Card",Male,3,3,"Mobile Phone",5,Married,2,0,13,1,1,2,139,No,Stayed,"Far distance","6 Months","Moderate Cashback Amount"
51107,0,19,Phone,1,19,"Debit Card",Male,2,3,"Laptop & Accessory",4,Single,7,0,14,1,1,9,156,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
51108,0,8,Phone,1,33,"Debit Card",Male,2,3,"Laptop & Accessory",3,Married,3,0,16,0,1,7,169,No,Stayed,"Far distance","1 Year","Moderate Cashback Amount"
51109,0,3,Phone,1,22,"Debit Card",Male,2.9475,3,"Mobile Phone",1,Married,2,0,12,0,1,8,129,No,Stayed,"Moderate distance","6 Months","Moderate Cashback Amount"
51110,0,20,Computer,3,8,"E wallet",Male,2,3,"Laptop & Accessory",4,Married,8,0,11,0,1,0,150,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51111,0,19,Phone,3,8,"Debit Card",Male,3,3,Fashion,1,Married,5,1,12,0,1,3,204,Yes,Stayed,"Very close distance","2 Years","High Cashback Amount"
51112,1,0,Phone,3,19,"E wallet",Male,3,4,"Laptop & Accessory",5,Married,6,1,13,2,2,2,161,Yes,Churned,"Close distance","6 Months","Moderate Cashback Amount"
51113,1,0,Phone,3,6,"Debit Card",Male,2,5,"Laptop & Accessory",4,Single,7,0,15,0,1,0,167,No,Churned,"Very close distance","6 Months","Moderate Cashback Amount"
51114,0,0,Phone,1,10,CC,Female,2,3,"Mobile Phone",4,Single,2,0,13,1,1,2,133,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51115,0,4,Computer,1,30,"Cash on Delivery",Female,1,3,"Laptop & Accessory",1,Single,3,0,20,1,1,4,152,No,Stayed,"Moderate distance","6 Months","Moderate Cashback Amount"
51116,0,12,Computer,1,6,"Debit Card",Male,3,3,"Laptop & Accessory",1,Married,2,1,15,3,5,8,165,Yes,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51117,0,5,Phone,3,25,"Debit Card",Male,3,5,Fashion,3,Married,4,0,13,1,1,2,196,No,Stayed,"Moderate distance","6 Months","Moderate Cashback Amount"
51119,0,18,Phone,2,10,"Debit Card",Female,2,5,Fashion,3,Married,5,0,21,1,1,3,198,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51120,0,3,Computer,1,8,"Cash on Delivery",Female,3,4,"Mobile Phone",5,Single,1,0,16,0,1,7,150,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51121,0,8.06359,Computer,2,16,CC,Male,2,3,"Mobile Phone",1,Married,1,0,14,1,2,1,121,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51122,1,8.06359,Computer,2,14,UPI,Female,3,4,"Mobile Phone",1,Married,7,0,11,1,1,2,122,No,Churned,"Close distance","1 Year","Moderate Cashback Amount"
51123,0,4,Phone,3,11,"Cash on Delivery",Male,2,3,"Laptop & Accessory",3,Married,2,0,19,0,1,2,183,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51124,0,0,Phone,1,14,CC,Female,3,3,"Mobile Phone",1,Single,2,0,11,1,1,4,134,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51125,1,0,Phone,3,15,"E wallet",Female,2.9475,5,"Mobile Phone",4,Single,2,0,13,1,2,2,128,No,Churned,"Close distance","6 Months","Moderate Cashback Amount"
51126,0,2,Computer,1,6,"Debit Card",Male,3,1,"Laptop & Accessory",3,Single,9,1,12,0,1,2,163,Yes,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51127,0,3,Phone,3,21,"E wallet",Male,3,4,Fashion,5,Married,3,0,11,0,1,7,171,No,Stayed,"Moderate distance","6 Months","Moderate Cashback Amount"
51128,0,7,Phone,1,8,CC,Male,2.9475,1,"Mobile Phone",1,Married,1,1,14,0,1,2,129,Yes,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51129,0,6,Computer,3,8,"E wallet",Female,3,3,"Laptop & Accessory",4,Single,9,0,15,0,1,7,151,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51130,0,22,Phone,3,17,"E wallet",Female,3,3,"Laptop & Accessory",1,Single,4,0,12,0,1,4,145,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
51131,1,0,Phone,3,22,"Debit Card",Female,3,3,Fashion,5,Single,3,1,20,0,1,0,186,Yes,Churned,"Moderate distance","6 Months","Moderate Cashback Amount"
51133,1,0,Phone,3,22,"E wallet",Male,3,3,Fashion,3,Married,3,0,13,1,1,0,182,No,Churned,"Moderate distance","6 Months","Moderate Cashback Amount"
51134,0,8.06359,Phone,1,10,"Cash on Delivery",Female,3,4,"Mobile Phone",5,Married,2,0,13,0,1,0,121,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51135,0,0,Phone,1,22,"Debit Card",Male,2,1,"Laptop & Accessory",3,Married,4,0,16,1,1,7,153,No,Stayed,"Moderate distance","6 Months","Moderate Cashback Amount"
51136,0,5,Computer,1,11,"Cash on Delivery",Male,2.9475,3,"Mobile Phone",4,Single,3,0,14,1,1,7,127,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51137,0,11,Phone,1,24,"Credit Card",Male,2,5,"Laptop & Accessory",1,Married,4,1,16,0,1,0,158,Yes,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
51139,0,15,Phone,1,18,CC,Male,2.9475,3,"Mobile Phone",4,Married,9,0,22,1,1,4,128,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
51141,0,6,Computer,1,10,"Cash on Delivery",Male,2.9475,3,"Laptop & Accessory",4,Married,6,0,15,0,1,7,131,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51142,0,8.06359,Phone,1,15,"Debit Card",Male,3,3,"Mobile Phone",5,Married,2,0,20,1,1,4,123,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51143,0,7,Computer,3,16,"Debit Card",Male,2,3,"Laptop & Accessory",3,Married,2,1,14,1,1,7,140,Yes,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51145,0,16,Phone,2,8,"Debit Card",Male,3,3,"Mobile Phone",1,Single,1,0,13,0,1,8,135,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51146,0,7,Phone,3,9,"Debit Card",Female,2,5,"Laptop & Accessory",1,Single,6,0,12,1,2,2,160,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51147,1,0,Phone,3,13,"E wallet",Male,2.9475,3,"Mobile Phone",4,Single,2,0,13,1,1,0,127,No,Churned,"Close distance","6 Months","Moderate Cashback Amount"
51148,0,11,Phone,1,12,UPI,Female,2,4,"Mobile Phone",3,Married,2,0,11,0,1,4,137,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51150,0,4,Phone,3,35,"E wallet",Female,3,4,"Laptop & Accessory",1,Married,2,0,14,2,5,7,155,No,Stayed,"Far distance","6 Months","Moderate Cashback Amount"
51152,0,10,Phone,3,15,"E wallet",Male,2,4,"Laptop & Accessory",4,Married,2,0,14,0,1,3,142,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51154,0,9,Phone,1,16,"Debit Card",Male,2,3,Fashion,5,Married,8,1,13,1,5,7,183,Yes,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51156,0,10,Phone,2,14,UPI,Male,2,3,"Laptop & Accessory",4,Married,3,0,13,4,4,7,141,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51157,1,0,Phone,3,33,"Debit Card",Male,2,3,"Laptop & Accessory",1,Single,2,1,18,0,7,7,158,Yes,Churned,"Far distance","6 Months","Moderate Cashback Amount"
51158,0,6,Phone,1,14,"Debit Card",Male,2.9475,1,"Mobile Phone",5,Married,7,0,19,6,7,6,131,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51159,0,8.06359,Phone,1,6,"Debit Card",Male,2,3,"Mobile Phone",1,Married,2,0,11,0,1,3,120,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51161,0,19,Computer,3,32,"Debit Card",Male,3,4,"Laptop & Accessory",4,Single,9,0,15,2,2,2,180,No,Stayed,"Far distance","2 Years","Moderate Cashback Amount"
51162,0,13,Phone,1,8,"Debit Card",Female,2,3,"Mobile Phone",5,Married,5,0,17,1,1,2,134,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51163,0,15,Phone,1,19,"Credit Card",Male,3,1,"Laptop & Accessory",5,Married,6,0,18,1,1,0,155,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
51164,0,8,Computer,1,8,"Credit Card",Male,2,3,"Laptop & Accessory",1,Married,3,0,14,0,1,7,158,No,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51166,1,0,Computer,1,15,"Debit Card",Male,3,3,"Laptop & Accessory",5,Married,5,0,17,0,1,7,153,No,Churned,"Close distance","6 Months","Moderate Cashback Amount"
51167,1,0,Phone,1,16,"Credit Card",Male,2,3,"Laptop & Accessory",5,Single,2,0,15,0,1,8,142,No,Churned,"Close distance","6 Months","Moderate Cashback Amount"
51168,0,12,Computer,3,26,"Debit Card",Male,2,3,"Laptop & Accessory",1,Married,3,0,18,1,2,2,141,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
51170,0,14,Phone,1,11,"Debit Card",Male,2,1,"Laptop & Accessory",4,Single,4,0,12,1,1,2,169,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
51171,0,14,Phone,3,10,"E wallet",Female,2,3,Fashion,3,Married,1,1,13,0,13,5,204,Yes,Stayed,"Very close distance","2 Years","High Cashback Amount"
51172,0,3,Phone,1,16,"Credit Card",Female,3,3,Fashion,3,Single,10,0,14,0,1,2,197,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51173,1,8.06359,Phone,2,26,CC,Female,3,3,"Mobile Phone",4,Married,1,1,11,0,1,4,121,Yes,Churned,"Moderate distance","1 Year","Moderate Cashback Amount"
51174,1,9,Phone,1,27,"Credit Card",Female,3,3,"Laptop & Accessory",4,Married,5,0,22,1,3,7,189,No,Churned,"Moderate distance","1 Year","Moderate Cashback Amount"
51175,0,13,Phone,1,6,"Debit Card",Female,2,3,"Laptop & Accessory",1,Married,5,0,17,0,1,3,165,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51176,0,7,Phone,3,14,"Cash on Delivery",Male,3,1,"Laptop & Accessory",3,Married,2,0,21,0,4,8,168,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51177,0,30,Computer,3,8,"Credit Card",Male,2,3,Grocery,4,Married,5,0,22,10,14,14,0,No,Stayed,"Very close distance","more than 2 years","Low Cashback Amount"
51178,0,8,Phone,1,29,CC,Male,2.9475,5,"Mobile Phone",3,Married,1,0,16,1,1,3,127,No,Stayed,"Moderate distance","1 Year","Moderate Cashback Amount"
51179,0,20,Phone,1,10,"Debit Card",Female,3,4,Fashion,4,Married,9,1,12,2,14,10,203,Yes,Stayed,"Very close distance","2 Years","High Cashback Amount"
51180,0,13,Phone,1,18,"Debit Card",Female,2,3,"Laptop & Accessory",5,Married,3,0,12,7,7,7,144,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
51181,0,27,Phone,1,13,"Credit Card",Female,3,3,"Laptop & Accessory",1,Married,5,0,15,1,1,7,169,No,Stayed,"Close distance","more than 2 years","Moderate Cashback Amount"
51182,0,4,Computer,3,13,"E wallet",Female,3,3,Fashion,5,Married,3,0,14,2,2,2,196,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51183,0,1,Phone,1,6,"Credit Card",Female,3,3,"Mobile Phone",5,Married,2,0,25,1,1,2,136,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51184,0,11,Phone,3,8,"E wallet",Female,3,5,"Laptop & Accessory",1,Married,3,1,20,0,1,3,154,Yes,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51185,0,0,Phone,3,16,"Credit Card",Male,2,3,"Laptop & Accessory",1,Single,2,0,13,0,1,2,147,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51187,0,8.06359,Computer,1,20,"Credit Card",Female,2,3,"Mobile Phone",3,Single,2,0,16,1,1,0,115,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51188,1,0,Phone,2,24,UPI,Male,2.9475,1,"Mobile Phone",5,Married,1,0,17,1,1,0,130,No,Churned,"Moderate distance","6 Months","Moderate Cashback Amount"
51190,0,18,Computer,3,8,"Debit Card",Female,3,3,"Laptop & Accessory",3,Married,5,0,22,3,5,7,152,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51191,0,9,Phone,1,8,UPI,Female,3,3,"Laptop & Accessory",4,Married,5,1,22,0,1,0,170,Yes,Stayed,"Very close distance","1 Year","Moderate Cashback Amount"
51192,0,16,Computer,3,8,"Debit Card",Male,3,3,"Laptop & Accessory",1,Married,2,0,20,5,7,7,157,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51194,0,2,Computer,1,26,"Credit Card",Male,2,3,"Mobile Phone",1,Married,2,0,13,1,3,10,138,No,Stayed,"Moderate distance","6 Months","Moderate Cashback Amount"
51195,0,5,Computer,3,16,"E wallet",Male,3,3,"Laptop & Accessory",1,Single,9,0,13,1,1,0,146,No,Stayed,"Close distance","6 Months","Moderate Cashback Amount"
51196,0,15,Computer,1,16,"Cash on Delivery",Male,2.9475,3,"Mobile Phone",3,Married,4,0,22,1,3,3,129,No,Stayed,"Close distance","2 Years","Moderate Cashback Amount"
51197,0,8.06359,Phone,1,15,"Debit Card",Female,3,3,"Mobile Phone",3,Single,5,0,12,1,2,0,121,No,Stayed,"Close distance","1 Year","Moderate Cashback Amount"
51198,0,19,Phone,1,8,"Debit Card",Male,2,3,Fashion,1,Married,4,0,14,1,4,7,186,No,Stayed,"Very close distance","2 Years","Moderate Cashback Amount"
51199,0,1,Computer,2,6,"Debit Card",Male,2.9475,3,"Mobile Phone",1,Married,2,0,15,0,2,2,127,No,Stayed,"Very close distance","6 Months","Moderate Cashback Amount"
51200,0,2,Phone,1,35,"Debit Card",Male,3,5,"Laptop & Accessory",3,Married,9,0,17,1,1,6,164,No,Stayed,"Far distance","6 Months","Moderate Cashback Amount"
